time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,joint_trajectory_id ,right_gripper
20.780000,0.358125767891,-0.488955975356,-0.110683682576,2.2926344561,2.72081670986,0.267350896958,0.693419064457,data_jt_0,0.0
20.780000,0.358125767891,-0.488955975356,-0.110683682576,2.2926344561,2.72081670986,0.267350896958,0.693419064457,data_jt_1,0.0
20.883000,0.224334695166,-0.287192462703,-0.28368956568,2.09764423814,2.41179349755,0.529637146997,1.09279056998,data_jt_2,0.0
20.988000,0.0483369697632,-0.153434135912,-0.427027541384,1.84583374444,2.06982301864,0.608679261162,1.5388413727,data_jt_3,0.0
21.081000,-0.108016759577,-0.13270180989,-0.496661821934,1.66763576121,1.76452213284,0.62454827899,1.75813646804,data_jt_4,0.0
21.180000,-0.211916559376,-0.136915752886,-0.54875891374,1.52360453381,1.42381182494,0.617694519692,1.83858031815,data_jt_5,0.0
21.280000,-0.203834393752,-0.138461666522,-0.566754509262,1.4384111793,1.12095312264,0.621694979743,1.84820661622,data_jt_6,0.0
