time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,joint_trajectory_id ,right_gripper
22.198000,0.515370297469,-0.231172844422,-0.390563952867,2.25698204854,2.38426222539,0.568658533118,1.08209991711,data_jt_0,0.0
22.198000,0.515370297469,-0.231172844422,-0.390563952867,2.25698204854,2.38426222539,0.568658533118,1.08209991711,data_jt_1,0.0
22.298000,0.392929556192,-0.347306806801,-0.185708785995,2.12322370396,2.27563960578,0.211011705318,1.31246016215,data_jt_2,0.0
22.398000,0.349951461804,-0.477107114433,0.0453338541776,2.00301412357,2.26186664002,-0.14089022137,1.42478579565,data_jt_3,0.0
22.499000,0.359442051256,-0.592025466955,0.245452015012,1.94066724354,2.25605847399,-0.443048469556,1.45414243696,data_jt_4,0.0
22.600000,0.37257442836,-0.624137344128,0.407029638262,1.90603730748,2.25261003975,-0.497285670026,1.46069478015,data_jt_5,0.0
22.698000,0.376529458317,-0.614993788344,0.487292174576,1.89921515426,2.25313910001,-0.50256093045,1.4610176433,data_jt_6,0.0
