time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,joint_trajectory_id ,right_gripper
25.170000,0.442075746636,-0.347921230287,-0.275031556642,2.27884169708,2.48593095944,0.431189421221,0.962409457395,data_jt_0,0.0
25.170000,0.442075746636,-0.347921230287,-0.275031556642,2.27884169708,2.48593095944,0.431189421221,0.962409457395,data_jt_1,0.0
25.271000,0.303076847273,-0.461452290578,-0.106303611219,2.21989570871,2.26266484965,0.109599631346,1.23097891231,data_jt_2,0.0
25.371000,0.205447713103,-0.588650784622,0.0987564614184,2.15594466241,2.08460453593,-0.167730109313,1.34709778784,data_jt_3,0.0
25.471000,0.208792583004,-0.650978616925,0.207486306438,2.12213169819,2.07545331544,-0.213027419307,1.39461863165,data_jt_4,0.0
25.570000,0.218166119896,-0.645655121852,0.249291072663,2.11651571241,2.07371705326,-0.217821805944,1.3998687843,data_jt_5,0.0
