time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,joint_trajectory_id ,right_gripper
27.347000,0.41332853224,-0.391711863918,-0.230426340094,2.29423268139,2.54636281385,0.378655030236,0.892292866796,data_jt_0,0.0
27.347000,0.41332853224,-0.391711863918,-0.230426340094,2.29423268139,2.54636281385,0.378655030236,0.892292866796,data_jt_1,0.0
27.457000,0.271315597305,-0.232302034162,-0.394133292978,2.0935117053,2.20741333719,0.538413996913,1.31471237886,data_jt_2,0.0
27.547000,0.113269546262,-0.174541253186,-0.476234907105,1.89874935084,1.90277513181,0.569235528744,1.63950012722,data_jt_3,0.0
27.647000,-0.0384229235889,-0.164834796773,-0.529149327043,1.71517518584,1.56341372172,0.572257236728,1.77008908999,data_jt_4,0.0
27.747000,-0.0689917127195,-0.167726488799,-0.557440812726,1.60352253048,1.26754198307,0.568887503114,1.79531011842,data_jt_5,0.0
