time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
32.750000,0.249770935706,-0.924711027225,0.0239819274771,2.44945116865,2.83108831228,-0.0477613234434,0.577276069883,0.0
32.756000,0.249770935706,-0.924711027225,0.0239819274771,2.44945116865,2.83108831228,-0.0477613234434,0.577276069883,0.0
32.766000,0.249474909202,-0.924544526542,0.0244071246039,2.4488426344,2.83271852315,-0.0488964541599,0.575129638595,0.0
32.780000,0.242896138056,-0.919087762628,0.0314982929223,2.43735445862,2.84949466325,-0.0714879201187,0.544724516546,0.0
32.792000,0.211258625282,-0.890734328685,0.0560881334935,2.39802832229,2.85339000237,-0.143278141582,0.466322048145,0.0
32.801000,0.193492768656,-0.873871625084,0.06953662001,2.37800833347,2.84236621393,-0.178344967222,0.423829537412,0.0
32.811000,0.175821673847,-0.855547213982,0.0829357129731,2.3570065405,2.8308493862,-0.213819194299,0.378574955379,0.0
32.821000,0.158152909118,-0.836065551318,0.0964141707539,2.33541336874,2.82122712927,-0.24870870348,0.331577562198,0.0
32.832000,0.140617981963,-0.815288587394,0.109380153413,2.31287479767,2.81300457525,-0.283647325009,0.285510114379,0.0
32.840000,0.123012868092,-0.793317681059,0.121862817387,2.28913393171,2.80698001231,-0.319010179862,0.239764769918,0.0
32.848000,0.105456999378,-0.770091844905,0.133580933817,2.26421297233,2.8025143917,-0.354391165689,0.195593254573,0.0
32.857000,0.105456999378,-0.770091844905,0.133580933817,2.26421297233,2.8025143917,-0.354391165689,0.195593254573,0.0
32.867000,0.0879308533076,-0.74562446318,0.144440606977,2.23820691145,2.798932639,-0.389539825669,0.153844198825,0.0
32.880000,0.052919753589,-0.694281871112,0.164430619389,2.1837444639,2.79430989483,-0.459073187165,0.0815853716894,0.0
32.893000,0.0353055780665,-0.669291916057,0.174307879516,2.15650435008,2.7933104084,-0.493832831816,0.0514354043888,0.0
32.906000,0.017712128929,-0.645627843698,0.183962450626,2.12990667818,2.79291524394,-0.528398968476,0.0249070489174,0.0
32.920000,-0.0175414289542,-0.603722251538,0.202467701059,2.08007052911,2.79308230694,-0.596842458492,-0.0189274114374,0.0
32.928000,-0.0175414289542,-0.603722251538,0.202467701059,2.08007052911,2.79308230694,-0.596842458492,-0.0189274114374,0.0
32.936000,-0.03507248774,-0.585739047786,0.210838432813,2.05768748766,2.79334346192,-0.627607639437,-0.0366847714608,0.0
32.950000,-0.0702259479177,-0.556554381465,0.226093364796,2.01716852698,2.79810340616,-0.68035304911,-0.069106362717,0.0
32.961000,-0.0876845242533,-0.546786370653,0.234478513863,1.99667417493,2.80614112307,-0.709580624857,-0.0863063659948,0.0
32.971000,-0.104995047906,-0.540482534228,0.243889989105,1.97699147115,2.81770827442,-0.73960261134,-0.103270984425,0.0
32.981000,-0.122022944865,-0.536743948799,0.253798211384,1.95736688256,2.83608103053,-0.769601685565,-0.121422565876,0.0
32.983000,-0.122022944865,-0.536743948799,0.253798211384,1.95736688256,2.83608103053,-0.769601685565,-0.121422565876,0.0
32.988000,-0.139148210876,-0.534584742526,0.263963022732,1.93802308125,2.85984117411,-0.799474842546,-0.138251269874,0.0
32.996000,-0.139148210876,-0.534584742526,0.263963022732,1.93802308125,2.85984117411,-0.799474842546,-0.138251269874,0.0
33.007000,-0.156341525231,-0.532883232501,0.273555911119,1.91870686207,2.88774055923,-0.828279090041,-0.152965001278,0.0
33.022000,-0.190504832851,-0.527181435213,0.287284873685,1.87964136317,2.94283506124,-0.876525626981,-0.171872202518,0.0
33.036000,-0.207825855935,-0.523016861775,0.291592679909,1.85994043969,2.96786486278,-0.897392112482,-0.178633000007,0.0
33.050000,-0.242803793017,-0.512411525317,0.297438997182,1.82517099924,2.97610546243,-0.938800140935,-0.178146160819,0.0
33.066000,-0.260377169471,-0.506416433681,0.298812121521,1.80550685636,2.97640484311,-0.961036322389,-0.18279884052,0.0
33.079000,-0.277962338866,-0.500952662275,0.299464828647,1.78607542809,2.97632561783,-0.979027451867,-0.187075619047,0.0
33.090000,-0.313144385849,-0.49188507913,0.299289527021,1.74741263128,2.97653082244,-1.00406324777,-0.194417115881,0.002035
33.100000,-0.330717820511,-0.488312179013,0.29883262138,1.72814577438,2.97664981871,-1.01258287335,-0.197372453814,0.002035
33.110000,-0.348292761132,-0.485340186961,0.298172853088,1.70878375458,2.9766169652,-1.0189785941,-0.19998845649,0.002035
33.119000,-0.365798145804,-0.482942510859,0.297206677005,1.68951743686,2.97655093825,-1.0216032842,-0.201413958428,0.002035
33.129000,-0.383281316622,-0.481110161438,0.296094626719,1.67014964992,2.97626431759,-1.02171935605,-0.202443830281,0.002035
33.139000,-0.400747210527,-0.479815363772,0.294926946783,1.65087443943,2.97639131061,-1.01912394972,-0.203099088388,0.002035
33.149000,-0.418101311697,-0.478915952191,0.293554595118,1.63153341642,2.97613380622,-1.01357907365,-0.203268461503,0.002035
33.160000,-0.435387220344,-0.478413737591,0.292130652778,1.61254137459,2.97436998878,-1.00431242215,-0.202368717187,0.002035
33.170000,-0.452691823371,-0.478365922885,0.290740540143,1.59438514567,2.97041953067,-0.990511478249,-0.200586861328,0.002035
33.179000,-0.469744387136,-0.478592357111,0.288980547446,1.57691644024,2.96430196465,-0.97151973158,-0.198243908125,0.002035
33.189000,-0.486185612716,-0.478919735828,0.286609805732,1.56002520271,2.95518766744,-0.947094719152,-0.19493489774,0.002035
33.199000,-0.50192427471,-0.479193058676,0.283899181496,1.54332349757,2.94109991328,-0.919286953362,-0.18980776081,0.002035
33.210000,-0.516847397543,-0.479671094056,0.281134894787,1.52679998456,2.92283078307,-0.892797852339,-0.184850972795,0.002035
33.219000,-0.53081218082,-0.480524179775,0.278401277854,1.51075170537,2.90079286969,-0.869432782894,-0.180664906286,0.002035
33.229000,-0.543613066005,-0.48175347733,0.275544431734,1.49528035457,2.8755740329,-0.849577939992,-0.177306835464,0.002035
33.239000,-0.555047086052,-0.483440567817,0.272313002469,1.47991336591,2.85166268582,-0.832913629159,-0.176698811841,0.002035
33.249000,-0.565090269094,-0.485885817088,0.26887468739,1.46490184052,2.83283256036,-0.818605915778,-0.178489118192,0.002035
33.260000,-0.573792508849,-0.48906241188,0.265449435098,1.45056333225,2.81895193935,-0.806526134773,-0.180872627386,0.002035
33.274000,-0.581143190641,-0.492743698163,0.26203059343,1.4369374098,2.80920939644,-0.796647444312,-0.182984016198,0.002035
33.280000,-0.587156063293,-0.49671327508,0.258676055027,1.42404588396,2.80271969946,-0.788932582657,-0.184429331479,0.002035
33.289000,-0.591960267635,-0.500750432734,0.255711204123,1.41184215878,2.79867640694,-0.783249244233,-0.185110194609,0.002035
33.299000,-0.595598537376,-0.504697012751,0.253199282374,1.40035912072,2.79610645456,-0.779457695825,-0.185029940142,0.002035
33.318000,-0.599534802024,-0.5119255813,0.249591267187,1.37960746761,2.79359387198,-0.775503303927,-0.183419830696,0.002035
33.321000,-0.599534802024,-0.5119255813,0.249591267187,1.37960746761,2.79359387198,-0.775503303927,-0.183419830696,0.002035
33.329000,-0.600021317538,-0.515270639531,0.248750854852,1.37089239262,2.79270789465,-0.774209756931,-0.181956289226,0.002035
33.339000,-0.599524950859,-0.518219669893,0.248278765202,1.36337044215,2.7920676354,-0.77290309143,-0.180651583195,0.002035
33.363000,-0.596196808805,-0.52280547426,0.248703966646,1.35223308031,2.79077745603,-0.7702471308,-0.178381824394,0.002035
33.375000,-0.593637096552,-0.524561563864,0.249641316567,1.34912489728,2.7900690534,-0.76865142666,-0.177496814066,0.002035
33.385000,-0.59048503533,-0.525612430143,0.250840134465,1.34665551051,2.78999908742,-0.767676656626,-0.177260394417,0.002035
33.388000,-0.59048503533,-0.525612430143,0.250840134465,1.34665551051,2.78999908742,-0.767676656626,-0.177260394417,0.002035
33.391000,-0.586881881818,-0.525875116608,0.252388112448,1.34455787662,2.79015410033,-0.767255912585,-0.177147071633,0.002035
33.399000,-0.582965564061,-0.525398646208,0.254289245472,1.34279294976,2.79046244832,-0.767139219853,-0.177095127788,0.002035
33.409000,-0.578863826686,-0.524279458701,0.256487009696,1.34136049538,2.79091250037,-0.767160976954,-0.177121227087,0.002035
33.429000,-0.570549071353,-0.520483501581,0.261533348669,1.33938701356,2.79209331354,-0.767442914268,-0.177383201847,0.002035
33.449000,-0.566502501707,-0.5179643053,0.264207803471,1.33877148321,2.79279049334,-0.76762995308,-0.177626082914,0.002035
33.466000,-0.558828187507,-0.511867607887,0.268054100922,1.33821614166,2.79423362716,-0.767389070177,-0.178350178932,0.002035
