time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
25.484000,-0.74664941677,-1.0535015171,0.940096723486,2.96097074874,1.25301191676,-0.433955432944,2.0155383327,0.0
25.491000,-0.746587806545,-1.05322592044,0.939347974135,2.96061298794,1.25275384489,-0.433958447021,2.01501150576,0.0
25.501000,-0.746624351749,-1.0433780988,0.932874381603,2.95271228119,1.26310557387,-0.440678912948,1.98738487216,0.0
25.513000,-0.749891229784,-1.02751674325,0.929037602049,2.93851434439,1.28538631829,-0.456259451674,1.94133414785,0.0
25.525000,-0.755590913593,-1.00936800222,0.926002738307,2.91904927848,1.30895714303,-0.479750826058,1.8951555804,0.0
25.538000,-0.770986598757,-0.969403024769,0.923234090858,2.8767466202,1.36326527851,-0.544432653553,1.80307459849,0.0
25.555000,-0.779439963206,-0.948380499178,0.92102242219,2.8540592895,1.39257357535,-0.574682701022,1.75684496841,0.0
25.569000,-0.796324736497,-0.905189053276,0.915749338675,2.80567373489,1.4570845639,-0.622909230649,1.66434603105,0.0
25.585000,-0.804477083228,-0.883995113036,0.913041485904,2.78053015235,1.49128554522,-0.640689504192,1.6184369326,0.0
25.596000,-0.812296745505,-0.86389234812,0.910206096598,2.75523677667,1.52515394327,-0.654636227361,1.57293741487,0.0
25.610000,-0.826393300469,-0.828371535865,0.90510792328,2.70557406257,1.59336650429,-0.674242126288,1.48275163779,0.0
25.626000,-0.837702895973,-0.799871984002,0.900660505783,2.65817321439,1.66284634723,-0.686613079208,1.39276160777,0.0
25.635000,-0.837702895973,-0.799871984002,0.900660505783,2.65817321439,1.66284634723,-0.686613079208,1.39276160777,0.0
25.640000,-0.842263540466,-0.788204421597,0.898717945582,2.63554424928,1.69813337608,-0.6911344495,1.34727382018,0.0
25.656000,-0.846068344058,-0.778130164323,0.896821672484,2.61376972909,1.7330141306,-0.694908796149,1.30271451906,0.0
25.665000,-0.849245908618,-0.769531520196,0.895117761659,2.59288144684,1.76754720676,-0.698037125648,1.2579997678,0.0
25.668000,-0.849245908618,-0.769531520196,0.895117761659,2.59288144684,1.76754720676,-0.698037125648,1.2579997678,0.0
25.677000,-0.85182910735,-0.762319471185,0.893743745226,2.57290552565,1.80231953222,-0.700727533508,1.21315632606,0.0
25.685000,-0.853649396071,-0.756103622813,0.892148506891,2.55287813641,1.83726164055,-0.703001425836,1.16897621717,0.0
25.695000,-0.854900601232,-0.750806889237,0.890759667158,2.53289857103,1.87186615057,-0.70522189622,1.12823459803,0.0
25.705000,-0.855597028745,-0.746375545598,0.889606706508,2.51284650457,1.90685963345,-0.707151030783,1.09099577191,0.0
25.715000,-0.855849273214,-0.742708516787,0.888670453821,2.49284542792,1.9417060547,-0.708815613376,1.05773495707,0.0
25.725000,-0.85571217862,-0.739568342005,0.887448146662,2.47299384198,1.97423037022,-0.709995056618,1.02952532928,0.0
25.738000,-0.85539720521,-0.736592673821,0.885537410067,2.45329752277,2.00036287826,-0.710949651359,1.00694420318,0.0
25.745000,-0.855129961173,-0.733483709749,0.883283159703,2.43178098649,2.02173459938,-0.711981890118,0.986174136519,0.0
25.756000,-0.855023765627,-0.731145051038,0.881591621393,2.41426831082,2.03433826389,-0.712748359454,0.971030470721,0.0
25.770000,-0.855111530193,-0.72706907374,0.878877632291,2.37588587461,2.05045934315,-0.713911608443,0.941050088044,0.0
25.789000,-0.855394272338,-0.725167966699,0.878031442131,2.34022723146,2.05611955848,-0.713798552115,0.914895149674,0.0
25.801000,-0.855442973712,-0.725009317737,0.878202260601,2.32356995195,2.05696228773,-0.713449036731,0.902981372036,0.0
25.814000,-0.855346926311,-0.725276486946,0.878606898176,2.30768906304,2.05707454974,-0.712949227865,0.891855731271,0.0
25.822000,-0.855082019313,-0.725887617552,0.879171865067,2.29258249444,2.05673384753,-0.71236423289,0.881597184076,0.0
25.831000,-0.854590516844,-0.726754165015,0.879684659659,2.2782038141,2.05610757334,-0.711646610975,0.872155289182,0.0
25.836000,-0.854590516844,-0.726754165015,0.879684659659,2.2782038141,2.05610757334,-0.711646610975,0.872155289182,0.0
25.836000,-0.854590516844,-0.726754165015,0.879684659659,2.2782038141,2.05610757334,-0.711646610975,0.872155289182,0.0
25.852000,-0.853169059491,-0.72902826421,0.880891514328,2.25171051705,2.05477734044,-0.710385790568,0.855725566313,0.0
25.863000,-0.852301252187,-0.730299270899,0.881560412952,2.23955802496,2.05419465712,-0.709859796131,0.848648592432,0.0
25.876000,-0.851367753245,-0.731583424354,0.882257801794,2.22809068076,2.05369923553,-0.709397300003,0.842235743393,0.0
25.882000,-0.850435696596,-0.732841355586,0.883028895504,2.21729876327,2.05325047796,-0.709000911447,0.836533583696,0.0
25.888000,-0.84954472058,-0.734034927117,0.883846976613,2.20712974907,2.05286429925,-0.708618403994,0.83147609067,0.0
25.896000,-0.84954472058,-0.734034927117,0.883846976613,2.20712974907,2.05286429925,-0.708618403994,0.83147609067,0.0
25.906000,-0.848685674003,-0.735141483516,0.884657038923,2.19754546264,2.05255373852,-0.708247623667,0.826971593478,0.0
25.917000,-0.847864579473,-0.736147765982,0.885442219618,2.18852440865,2.05232098322,-0.707908485972,0.822963695777,0.0
25.941000,-0.845694133028,-0.738485737861,0.887563643598,2.16464437312,2.05171982967,-0.70717990371,0.814595726789,0.0
25.963000,-0.845052768174,-0.740138767712,0.889524577977,2.15352446931,2.05061992921,-0.706262931001,0.814165039464,0.0
