time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
34.694000,0.262169189431,-0.920125570984,0.0237679696333,2.40358294444,2.97609256808,-0.0880520420505,0.444046078822,0.002035
34.702000,0.264432856208,-0.916311009996,0.020516471209,2.40057026551,2.96858835182,-0.0924923074928,0.453758226464,0.002035
34.718000,0.278862561267,-0.889269175735,0.0141909339756,2.36540527694,2.94479890707,-0.157660841407,0.500892302273,0.002035
34.729000,0.286485513649,-0.874121210111,0.0175301842471,2.34542979872,2.93135825006,-0.19310788998,0.526533083481,0.002035
34.737000,0.286485513649,-0.874121210111,0.0175301842471,2.34542979872,2.93135825006,-0.19310788998,0.526533083481,0.002035
34.750000,0.303061338286,-0.841016738888,0.0297590870325,2.30490154165,2.90759555868,-0.26224555303,0.56645219013,0.002035
34.764000,0.311840501421,-0.823006986843,0.0370370209757,2.28488176367,2.89873629677,-0.29289779699,0.581356509484,0.002035
34.773000,0.320536148129,-0.804662043081,0.0447428654444,2.26474302263,2.8924495957,-0.31964911441,0.593739542019,0.002035
34.783000,0.328832841099,-0.786702237012,0.0528321682994,2.24452433163,2.88827257996,-0.342453669916,0.604309365965,0.002035
34.803000,0.343700935949,-0.753503447796,0.0693597491753,2.20404153431,2.88289092833,-0.377383253488,0.623084397004,0.002035
34.814000,0.350141812612,-0.738783698086,0.0775047734379,2.18381201521,2.88156792584,-0.390222266612,0.63088219508,0.002035
34.824000,0.355908061504,-0.725461567259,0.0853480998548,2.16364023092,2.88046885702,-0.400591458207,0.638152063694,0.002035
34.834000,0.360970013095,-0.713639087405,0.0929016217182,2.14370973972,2.87950167709,-0.408713799024,0.644821715141,0.002035
34.843000,0.36544504112,-0.70315935044,0.0999250330865,2.12358167835,2.8791607313,-0.415376894777,0.650379026494,0.002035
34.853000,0.369241905686,-0.694138399945,0.10658167145,2.10384992024,2.87847570637,-0.420366902288,0.655773783906,0.002035
34.863000,0.372478525413,-0.686421918074,0.112696933634,2.08420855613,2.87800455501,-0.424255973844,0.66046900607,0.002035
34.873000,0.375193960333,-0.679957435877,0.118284928592,2.06483622779,2.87760202309,-0.42712710389,0.664626440227,0.002035
34.895000,0.379186057695,-0.670589959193,0.128043818602,2.02768860029,2.87633662601,-0.430071539621,0.672162227451,0.002035
34.911000,0.3816841168,-0.665371654711,0.135785872159,1.99374418991,2.87489455987,-0.430320659787,0.678180493513,0.002035
34.927000,0.382510317598,-0.66395947722,0.138817674705,1.9780163355,2.87422050539,-0.429994278939,0.680673470184,0.002035
34.937000,0.383025568863,-0.663204490871,0.141420463782,1.96311284624,2.87363527745,-0.429595719306,0.682871465596,0.002035
34.948000,0.383269430993,-0.6631612421,0.145429188768,1.93565291973,2.87275478654,-0.428768897799,0.686629606655,0.002035
34.962000,0.383053288495,-0.663667923439,0.146900745723,1.92303344203,2.87244888001,-0.428400974421,0.688265929855,0.002035
34.978000,0.382647197423,-0.66441171728,0.148061143228,1.91111310867,2.87222192327,-0.428088712698,0.689774218773,0.002035
34.988000,0.381352206298,-0.666343472463,0.149584423334,1.8892263009,2.87205309997,-0.427655923369,0.692235733583,0.002035
35.002000,0.38050326864,-0.667423399031,0.150008697012,1.87921571952,2.8720455713,-0.427527624142,0.693029709806,0.002035
35.014000,0.379604714817,-0.668496680321,0.150184938716,1.86976590394,2.87204096289,-0.427451658793,0.693703374653,0.002035
35.023000,0.378771085506,-0.669527998703,0.150090455939,1.86085941241,2.87205146077,-0.427424229879,0.694348888305,0.002035
35.033000,0.377966251202,-0.670530793024,0.149851661231,1.85249387015,2.87209203751,-0.427484825723,0.694947791947,0.002035
35.039000,0.377185053587,-0.671487357963,0.149515076542,1.8446388368,2.87215993635,-0.427617750286,0.695504181554,0.002035
35.050000,0.37642976067,-0.672379749314,0.149108480441,1.8372611681,2.87224684324,-0.427803865763,0.69602450949,0.002035
35.061000,0.375704026582,-0.673195461805,0.148653184731,1.83033262355,2.87234632973,-0.428026069226,0.696510875908,0.002035
