time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
41.891000,-0.497651272124,-0.995801752511,0.297951316034,2.72078825752,0.879834980355,-0.209120573584,2.02641486227,0.000198
41.896000,-0.497651272124,-0.995801752511,0.297951316034,2.72078825752,0.879834980355,-0.209120573584,2.02641486227,0.000198
41.908000,-0.49762451568,-0.995800799358,0.298021916987,2.72078890242,0.879853328274,-0.209128882285,2.02633665616,0.000198
41.930000,-0.49762451568,-0.995800799358,0.298021916987,2.72078890242,0.879853328274,-0.209128882285,2.02633665616,0.000198
41.941000,-0.450074643177,-0.94882284344,0.284741523173,2.66964466889,0.998875356704,-0.211803664896,1.87999833369,0.000198
41.952000,-0.435108374139,-0.932931455441,0.286798677008,2.64933776817,1.03324510033,-0.216001419584,1.83653435715,0.000198
41.981000,-0.394168021306,-0.891762649388,0.2988187395,2.59126722763,1.13275169086,-0.22497061262,1.7038442426,0.000198
42.000000,-0.371665286022,-0.871214216461,0.308438473978,2.55793846244,1.19649196257,-0.226897449912,1.61375499226,0.000198
42.014000,-0.361890232819,-0.862956719116,0.313212775162,2.54290202688,1.22959541139,-0.226995839174,1.56911979306,0.000198
42.026000,-0.353278716888,-0.855973287121,0.31793718581,2.52892487162,1.26294787304,-0.226978284558,1.52575415164,0.000198
42.038000,-0.345721542162,-0.850026774008,0.322181999989,2.51573138954,1.29584053106,-0.226855944579,1.48519933378,0.000198
42.049000,-0.333848540992,-0.840895059174,0.329439021867,2.49179095623,1.35876867706,-0.226727874438,1.4159915553,0.000198
42.056000,-0.333848540992,-0.840895059174,0.329439021867,2.49179095623,1.35876867706,-0.226727874438,1.4159915553,0.000198
42.064000,-0.329394274406,-0.837510382142,0.33250576966,2.48093743169,1.38957665944,-0.226672488835,1.38668282921,0.000198
42.066000,-0.329394274406,-0.837510382142,0.33250576966,2.48093743169,1.38957665944,-0.226672488835,1.38668282921,0.000198
42.084000,-0.322945457171,-0.832599298479,0.337640943223,2.46116787419,1.45155886083,-0.226645817787,1.33709018786,0.000198
42.091000,-0.320745795126,-0.830872233928,0.339746838386,2.45213664591,1.4832950369,-0.226683891027,1.31608418063,0.000198
42.105000,-0.319119861589,-0.829512909595,0.341520869034,2.44358905122,1.5156052028,-0.22674979795,1.29731307751,0.000198
42.110000,-0.318083438436,-0.828538809259,0.343096233955,2.43559601979,1.54842502051,-0.226924565372,1.28098680339,0.000198
42.114000,-0.318083438436,-0.828538809259,0.343096233955,2.43559601979,1.54842502051,-0.226924565372,1.28098680339,0.000198
42.121000,-0.317495025333,-0.827820100151,0.344174090056,2.42800663136,1.58154972707,-0.226952110983,1.26688202212,0.000198
42.131000,-0.31733448132,-0.827288242957,0.344774499538,2.4208173248,1.61462797431,-0.227007208624,1.25485582935,0.000198
42.142000,-0.317641607702,-0.826945775579,0.345091342122,2.41405860822,1.64735201603,-0.227204379404,1.24453055564,0.000198
42.152000,-0.318294078221,-0.826675617659,0.344964259858,2.407609974,1.67946647211,-0.227399360593,1.235743458,0.000198
42.170000,-0.320374780167,-0.826391334222,0.344058086813,2.39546693385,1.74448903776,-0.227949665121,1.22044361337,0.000198
42.171000,-0.320374780167,-0.826391334222,0.344058086813,2.39546693385,1.74448903776,-0.227949665121,1.22044361337,0.000198
42.184000,-0.321706052682,-0.82628654826,0.343216171644,2.38957635212,1.77701206868,-0.228310372926,1.2139366706,0.000198
42.191000,-0.323274375857,-0.82604910216,0.341695341381,2.38377975512,1.80652624256,-0.228662214812,1.2100650512,0.000198
42.202000,-0.325277948526,-0.825529606596,0.339652093616,2.37784539678,1.83043583088,-0.229354599764,1.20835038026,0.000198
42.227000,-0.330345195002,-0.823881327732,0.334779821836,2.36560140212,1.85820767378,-0.231523822709,1.20736156873,0.000198
42.246000,-0.336960218317,-0.823808437804,0.331882284628,2.35836518859,1.86529413243,-0.23332809941,1.19793764679,0.000198
